5.937610e+01 4.044700e-01 3.082757e-64 4.044700e-01 0.000000e+00 2.369103e-06 8.198620e-06 3.840866e-06 1.133375e-05 -7.516639e-06 -3.792455e-06 4.886449e-05 1.049569e-04 8.103053e-06 2.034535e-05 1.476092e-06 -5.093808e-07 1.948793e-06 -3.217733e-06 -3.453631e-04 -7.158098e-04 3.200340e-05 -1.038502e-05 2.535306e-06 -1.687300e-07 -8.824048e-07 -1.029331e-06 -6.583918e-05 3.174824e-06 -5.887439e-07 1.679405e-06 8.303456e-07 3.001748e-06 -2.475943e-06 -1.124951e-06 -1.984599e-04 1.540130e-04 -2.446597e-06 -2.740114e-06 2.125093e-06 3.828291e-07 -1.429179e-06 1.060181e-06 -3.962958e-05 2.040580e-04 7.831304e-07 -2.073493e-07 -2.860498e-07 -3.128123e-07 -9.291227e-08 -2.285162e-08 -8.001736e-05 1.183710e-04 -4.741576e-07 1.637695e-07 3.295353e-08 -4.703379e-07 -3.574664e-07 -4.659198e-07 7.876491e-05 -4.500220e-05 2.656635e-07 1.536381e-07 
1.781283e+02 7.050929e-01 8.135823e-60 7.050929e-01 0.000000e+00 2.384975e-06 6.539304e-06 4.408869e-06 1.087454e-05 -7.499330e-06 -4.917525e-06 1.097582e-04 1.902661e-04 5.633008e-06 1.490630e-05 1.594022e-06 -3.998714e-07 1.917545e-06 -3.794982e-06 -6.111929e-04 -1.233350e-03 2.575359e-05 -8.556014e-06 2.313379e-06 2.284215e-07 -1.142922e-06 -1.129438e-06 -1.075560e-04 1.596566e-05 -1.247586e-06 1.646211e-06 6.577576e-07 2.627193e-06 -2.615508e-06 -1.040447e-06 -3.320583e-04 2.806884e-04 -2.439036e-06 -2.797205e-06 2.124395e-06 5.300889e-07 -1.519206e-06 1.208319e-06 -7.523395e-05 3.494242e-04 9.328539e-07 -4.685558e-08 -2.890361e-07 -3.621763e-07 -1.143165e-07 -9.471402e-08 -1.417771e-04 2.092904e-04 -4.941106e-07 3.605922e-07 -4.626616e-08 -5.550898e-07 -4.188950e-07 -5.884567e-07 1.387064e-04 -7.853463e-05 4.746028e-07 5.699563e-08 
2.968805e+02 1.006992e+00 1.448236e-55 1.006992e+00 0.000000e+00 1.760388e-06 3.701478e-06 3.243584e-06 7.372480e-06 -5.196798e-06 -3.999002e-06 1.817573e-04 2.792085e-04 2.633363e-06 7.281671e-06 1.174586e-06 -2.534081e-07 1.272556e-06 -2.930111e-06 -8.850577e-04 -1.745805e-03 1.394266e-05 -4.773291e-06 1.452947e-06 3.434365e-07 -9.460001e-07 -8.186893e-07 -1.431385e-04 3.426922e-05 -1.259884e-06 1.085613e-06 3.019237e-07 1.617507e-06 -1.847546e-06 -6.388190e-07 -4.590155e-04 4.106679e-04 -1.636819e-06 -1.920761e-06 1.458788e-06 4.992670e-07 -1.108306e-06 8.718861e-07 -1.174682e-04 4.910757e-04 8.152032e-07 5.102950e-08 -2.512948e-07 -3.013735e-07 -9.539562e-08 -1.402584e-07 -2.041230e-04 3.044044e-04 -3.357039e-07 5.518122e-07 -1.251842e-07 -4.491866e-07 -3.748587e-07 -6.118105e-07 2.009297e-04 -1.125923e-04 5.568688e-07 -1.769152e-07 
4.156327e+02 1.242121e+00 1.739257e-51 1.242121e+00 0.000000e+00 9.439780e-07 1.535934e-06 1.531730e-06 3.514690e-06 -2.462789e-06 -2.128097e-06 2.422339e-04 3.544171e-04 8.192760e-07 2.370019e-06 5.874069e-07 -1.485239e-07 5.655574e-07 -1.492517e-06 -1.103145e-03 -2.139649e-03 5.087096e-06 -1.815702e-06 6.244620e-07 2.020354e-07 -4.982719e-07 -3.909886e-07 -1.648176e-04 5.121107e-05 -7.553085e-07 4.620928e-07 3.102569e-08 7.110856e-07 -8.565497e-07 -2.344314e-07 -5.542965e-04 5.097353e-04 -7.171523e-07 -8.613667e-07 7.005720e-07 3.447449e-07 -5.348246e-07 3.602398e-07 -1.570603e-04 5.984441e-04 5.505385e-07 2.139970e-08 -2.157439e-07 -1.858808e-07 -3.518469e-08 -6.684990e-08 -2.515883e-04 3.828252e-04 -8.528782e-08 6.319496e-07 -1.999802e-07 -2.519245e-07 -3.198272e-07 -5.537376e-07 2.519065e-04 -1.397691e-04 4.935555e-07 -5.036799e-07 
5.343849e+02 1.392852e+00 1.409611e-47 1.392852e+00 0.000000e+00 3.828584e-07 5.130981e-07 4.399269e-07 1.181353e-06 -7.706527e-07 -7.920814e-07 2.875980e-04 4.054093e-04 1.473512e-07 5.092839e-07 2.036259e-07 -8.368520e-08 1.713253e-07 -5.004803e-07 -1.244427e-03 -2.388622e-03 1.257809e-06 -4.803488e-07 1.811683e-07 5.338969e-08 -1.548624e-07 -1.254896e-07 -1.743607e-04 6.246974e-05 -2.910263e-07 1.044809e-07 -7.571441e-08 2.301967e-07 -2.552861e-07 -4.542142e-08 -6.148588e-04 5.688369e-04 -1.768576e-07 -2.281912e-07 2.437657e-07 2.075952e-07 -9.925020e-08 2.098939e-08 -1.873998e-04 6.661661e-04 2.975816e-07 -6.147499e-08 -2.039780e-07 -1.066705e-07 3.490931e-08 1.174622e-07 -2.798804e-04 4.365701e-04 1.225402e-07 5.819450e-07 -2.559466e-07 -1.155100e-07 -2.797890e-07 -3.610249e-07 2.867929e-04 -1.578971e-04 4.424326e-07 -7.761481e-07 
6.531371e+02 1.478690e+00 7.712349e-44 1.478690e+00 0.000000e+00 1.309844e-07 1.746611e-07 4.684100e-08 2.906054e-07 -1.186313e-07 -2.613646e-07 3.148374e-04 4.207985e-04 -8.981789e-09 5.139477e-08 6.965979e-08 -4.188676e-08 3.786335e-08 -1.128596e-07 -1.323843e-03 -2.528173e-03 2.127161e-07 -9.583451e-08 3.117621e-08 -5.554391e-09 -1.815379e-08 -3.595586e-08 -1.774159e-04 6.847903e-05 -8.248602e-08 -1.203966e-08 -9.723684e-08 5.896339e-08 -5.525683e-08 -3.580229e-08 -6.499031e-04 5.989727e-04 1.753887e-08 -2.739492e-08 5.655180e-08 1.302861e-07 1.377838e-07 -9.671233e-08 -2.072588e-04 7.049100e-04 1.224461e-07 -1.276277e-07 -2.272060e-07 -8.929257e-08 4.777023e-08 2.660217e-07 -2.937415e-04 4.690181e-04 1.707341e-07 4.779387e-07 -2.333534e-07 -5.782303e-08 -1.508645e-07 9.711139e-09 3.080378e-04 -1.686947e-04 5.145676e-07 -8.088074e-07 
7.718893e+02 1.525383e+00 2.849620e-40 1.525383e+00 0.000000e+00 4.067036e-08 8.534051e-08 -2.693566e-08 6.656781e-08 5.601764e-08 -1.171113e-07 3.069286e-04 4.191356e-04 -1.173890e-08 -3.923962e-08 6.591510e-08 -1.934938e-08 -9.751487e-09 -2.809684e-08 -1.364979e-03 -2.602806e-03 2.248961e-08 -1.923481e-08 -6.109702e-09 -1.457658e-08 -4.754960e-10 -2.153391e-08 -1.782234e-04 7.110648e-05 -2.821904e-08 -2.698768e-08 -9.928893e-08 1.393172e-08 -2.336306e-08 -7.091085e-08 -6.692557e-04 6.135119e-04 7.102819e-08 -2.586417e-08 -4.173846e-09 7.049936e-08 2.183168e-07 -8.695362e-08 -2.190024e-04 7.266884e-04 2.508515e-08 -1.349085e-07 -2.598587e-07 -9.946942e-08 -3.349115e-08 2.273872e-07 -2.996117e-04 4.872586e-04 2.390625e-08 3.782050e-07 -1.255541e-07 -4.643002e-09 1.236189e-07 4.651692e-07 3.201872e-04 -1.747309e-04 6.459912e-07 -5.676058e-07 
8.906415e+02 1.550565e+00 7.113501e-37 1.550565e+00 0.000000e+00 2.917621e-09 6.282895e-08 -1.968249e-08 3.105222e-08 7.951670e-08 -6.334647e-08 2.838882e-04 4.437229e-04 1.101327e-08 -6.865117e-08 9.621446e-08 -1.598324e-08 -4.661740e-08 -1.932015e-08 -1.385567e-03 -2.642666e-03 -3.098310e-09 -1.349679e-09 -1.983887e-08 -1.707761e-08 -1.253249e-08 -2.277355e-08 -1.788579e-04 7.188815e-05 -1.814298e-08 -2.363692e-08 -8.833103e-08 8.346098e-09 -2.146893e-08 -8.296942e-08 -6.793205e-04 6.205411e-04 8.887692e-08 -6.332297e-08 1.410715e-10 6.430754e-09 1.996890e-07 -1.786573e-08 -2.255162e-04 7.390476e-04 -2.061336e-08 -4.630102e-08 -2.504022e-07 -9.617181e-08 -1.428341e-07 -2.045325e-09 -3.018005e-04 4.972701e-04 -2.254101e-07 2.635767e-07 -9.001537e-09 4.778710e-08 4.545551e-07 8.168465e-07 3.268637e-04 -1.779560e-04 7.331566e-07 -2.412624e-07 
1.009394e+03 1.563856e+00 1.200294e-33 1.563856e+00 0.000000e+00 -2.198152e-08 4.654358e-08 4.828226e-10 2.914798e-08 3.985503e-08 -2.820851e-08 2.978434e-04 4.852794e-04 1.445553e-08 -9.225470e-08 1.122626e-07 -2.842271e-08 -6.240232e-08 -1.324861e-08 -1.395964e-03 -2.664167e-03 -8.953305e-09 9.642620e-09 -2.961828e-08 -2.480732e-08 -1.925893e-08 -2.495730e-08 -1.799496e-04 7.233831e-05 -1.488242e-08 -3.037761e-08 -5.377203e-08 1.923775e-08 -1.824053e-08 -7.747242e-08 -6.838853e-04 6.243630e-04 8.197419e-08 -7.286526e-08 4.484702e-08 -4.255143e-08 1.389631e-07 5.807685e-08 -2.286185e-04 7.458011e-04 -4.109470e-08 1.125437e-07 -1.939010e-07 -3.915611e-08 -1.863990e-07 -2.619882e-07 -3.025584e-04 5.024963e-04 -4.178466e-07 1.051804e-07 4.342239e-08 2.410744e-08 6.931325e-07 9.056686e-07 3.302123e-04 -1.795077e-04 7.826748e-07 -6.111552e-08 
1.128146e+03 1.570257e+00 1.369758e-30 1.570257e+00 0.000000e+00 -2.872049e-08 2.383565e-08 2.546667e-08 2.617672e-08 -2.313609e-08 -6.918494e-09 3.461631e-04 4.877216e-04 -1.671998e-09 -1.105142e-07 9.480345e-08 -4.652883e-08 -4.476536e-08 -5.999049e-09 -1.400959e-03 -2.675483e-03 -1.238361e-08 9.887085e-09 -2.751527e-08 -2.879194e-08 -1.695439e-08 -2.230243e-08 -1.812361e-04 7.318713e-05 -1.480813e-08 -4.270576e-08 -8.599966e-09 3.047975e-08 -1.653225e-08 -6.864271e-08 -6.855659e-04 6.272793e-04 4.405046e-08 -4.737969e-08 8.442090e-08 -5.679257e-08 6.094681e-08 9.356749e-08 -2.293344e-04 7.490589e-04 -5.291218e-08 2.535408e-07 -1.365975e-07 8.431898e-08 -1.751874e-07 -3.756490e-07 -3.030125e-04 5.044992e-04 -4.519162e-07 -7.501063e-08 2.846675e-08 -7.690612e-08 7.406284e-07 7.337173e-07 3.314046e-04 -1.800317e-04 8.816992e-07 -9.852073e-08 
